station,valid,lon,lat,elevation,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
PHX,2025-11-22 22:32,-112.0116,33.4343,337.00,65.00,52.00,62.76,150.00,5.00,T,29.85,M,10.00,M,SCT,OVC,M,M,7500.00,9000.00,M,M,-RA,M,M,M,M,M,M,65.00,KPHX 222232Z 15005KT 10SM -RA SCT075 OVC090 18/11 A2985 RMK AO2 RAB13 OCNL LTGCG N-E AND SE CB DSNT N-E AND SE P0000 T01830111 $,M
PHX,2025-11-22 22:51,-112.0116,33.4343,337.00,65.00,54.00,67.55,120.00,6.00,T,29.87,1010.60,10.00,M,SCT,BKN,BKN,OVC,6500.00,9000.00,11000.00,21000.00,-RA,M,M,M,M,M,M,65.00,KPHX 222251Z 12006KT 10SM -RA SCT065 BKN090 BKN110 OVC210 18/12 A2987 RMK AO2 RAB13 SLP106 OCNL LTGCG NE AND SE CB DSNT NE AND SE SHRA VC N-E AND SE-S P0000 T01830122 $,M
PHX,2025-11-22 23:29,-112.0116,33.4343,337.00,61.00,56.00,83.60,110.00,8.00,0.06,29.92,M,4.00,M,OVC,M,M,M,7000.00,M,M,M,VCTS RA,M,M,M,M,M,M,61.00,KPHX 222329Z 11008KT 4SM VCTS RA OVC070CB 16/13 A2992 RMK AO2 OCNL LTGCG VC NE AND E TS VC E MOV NW SHRA VC ALQDS P0006 T01610133 $,M
PHX,2025-11-22 23:44,-112.0116,33.4343,337.00,61.00,57.00,86.68,110.00,11.00,0.10,29.94,M,6.00,M,SCT,OVC,M,M,6000.00,7500.00,M,M,-RA BR,M,M,M,M,M,M,61.00,KPHX 222344Z 11011KT 6SM -RA BR SCT060 OVC075 16/14 A2994 RMK AO2 OCNL LTGCG DSNT SE CB DSNT SE P0010 T01610139 $,M
PHX,2025-11-22 23:51,-112.0116,33.4343,337.00,60.00,56.00,86.62,110.00,9.00,0.10,29.94,1012.90,5.00,M,FEW,BKN,OVC,M,5000.00,6500.00,8000.00,M,RA BR,M,M,M,M,M,M,60.00,KPHX 222351Z 11009KT 5SM RA BR FEW050 BKN065 OVC080 16/13 A2994 RMK AO2 SLP129 OCNL LTGCG DSNT SE CB DSNT SE P0010 60010 T01560133 10222 20156 53028 $,M
PHX,2025-11-23 00:51,-112.0116,33.4343,337.00,60.00,53.00,77.65,60.00,10.00,0.04,29.91,1011.90,10.00,19.00,FEW,SCT,BKN,BKN,3500.00,8000.00,11000.00,15000.00,M,M,M,M,M,M,M,60.00,KPHX 230051Z 06010G19KT 10SM FEW035 SCT080 BKN110 BKN150 OVC230 16/12 A2991 RMK AO2 RAE35 SLP119 SHRA VC SE AND DSNT N AND W-NW P0004 T01560117 $,M
PHX,2025-11-23 01:51,-112.0116,33.4343,337.00,60.00,53.00,77.65,20.00,4.00,0.00,29.91,1011.90,10.00,M,SCT,BKN,OVC,M,7000.00,10000.00,16000.00,M,M,M,M,M,M,M,M,60.00,KPHX 230151Z 02004KT 10SM SCT070 BKN100 OVC160 16/12 A2991 RMK AO2 SLP119 T01560117 $,M
PHX,2025-11-23 02:51,-112.0116,33.4343,337.00,60.00,55.00,83.54,220.00,6.00,T,29.92,1012.30,10.00,M,BKN,OVC,M,M,7000.00,8500.00,M,M,M,M,M,M,M,M,M,60.00,KPHX 230251Z 22006KT 10SM BKN070 OVC085 16/13 A2992 RMK AO2 RAB19E47 SLP123 P0000 60004 T01560128 55005 $,M
PHX,2025-11-23 03:51,-112.0116,33.4343,337.00,58.00,55.00,89.73,200.00,7.00,0.10,29.94,1012.90,5.00,M,OVC,M,M,M,7000.00,M,M,M,RA BR,M,M,M,M,M,M,58.00,KPHX 230351Z 20007KT 5SM RA BR OVC070 14/13 A2994 RMK AO2 RAB00 SLP129 P0010 T01440128 $,M
PHX,2025-11-23 04:51,-112.0116,33.4343,337.00,57.00,54.00,89.68,170.00,9.00,0.12,29.96,1013.70,6.00,M,FEW,OVC,M,M,4300.00,6500.00,M,M,RA BR,M,M,M,M,M,M,57.00,KPHX 230451Z 17009KT 6SM RA BR FEW043 OVC065 14/12 A2996 RMK AO2 SLP137 P0012 T01390122 $,M
PHX,2025-11-23 05:49,-112.0116,33.4343,337.00,57.20,55.40,93.70,180.00,6.00,0.05,29.94,M,10.00,M,FEW,SCT,OVC,M,800.00,4300.00,7000.00,M,M,M,M,M,M,M,M,57.20,KPHX 230549Z 18006KT 10SM FEW008 SCT043 OVC070 14/13 A2994 RMK AO2 RAE34 MTN TOPS OBSC BY CLDS N-NE P0005 $,M
PHX,2025-11-23 05:51,-112.0116,33.4343,337.00,57.00,55.00,93.01,200.00,5.00,0.05,29.93,1012.60,10.00,M,FEW,SCT,OVC,M,800.00,4300.00,7000.00,M,M,M,M,M,M,M,M,57.00,KPHX 230551Z 20005KT 10SM FEW008 SCT043 OVC070 14/13 A2993 RMK AO2 RAE34 SLP126 MTN TOPS OBSC BY CLDS N-NE P0005 60031 T01390128 10161 20139 58002 $,M
PHX,2025-11-23 06:51,-112.0116,33.4343,337.00,58.00,55.00,89.73,120.00,3.00,0.00,29.94,1012.90,10.00,M,FEW,FEW,BKN,OVC,800.00,2600.00,7000.00,13000.00,M,M,M,M,M,M,M,58.00,KPHX 230651Z 12003KT 10SM FEW008 FEW026 BKN070 OVC130 14/13 A2994 RMK AO2 SLP129 T01440128 402220128 $,M
PHX,2025-11-23 07:51,-112.0116,33.4343,337.00,58.00,55.00,89.73,170.00,3.00,0.00,29.95,1013.10,10.00,M,SCT,BKN,OVC,M,1000.00,5500.00,7000.00,M,M,M,M,M,M,M,M,58.00,KPHX 230751Z 17003KT 10SM SCT010 BKN055 OVC070 14/13 A2995 RMK AO2 SLP131 MTN TOPS OBSC BY CLDS S T01440128 $,M
PHX,2025-11-23 08:51,-112.0116,33.4343,337.00,57.00,55.00,93.01,150.00,6.00,0.01,29.94,1012.90,10.00,M,SCT,BKN,BKN,BKN,900.00,4600.00,7000.00,13000.00,M,M,M,M,M,M,M,57.00,KPHX 230851Z 15006KT 10SM SCT009 BKN046 BKN070 BKN130 14/13 A2994 RMK AO2 RAB05E36 SLP129 MTN TOPS OBSC BY CLDS N AND S P0001 60001 T01390128 50002 $,M
PHX,2025-11-23 09:51,-112.0116,33.4343,337.00,57.00,54.00,89.68,190.00,6.00,T,29.95,1013.30,10.00,M,SCT,BKN,OVC,M,800.00,3000.00,6500.00,M,M,M,M,M,M,M,M,57.00,KPHX 230951Z 19006KT 10SM SCT008 BKN030 OVC065 14/12 A2995 RMK AO2 RAB22E31 SLP133 P0000 T01390122 $,M
PHX,2025-11-23 10:51,-112.0116,33.4343,337.00,57.00,54.00,89.68,130.00,7.00,T,29.95,1013.20,10.00,M,FEW,SCT,OVC,M,800.00,4600.00,7000.00,M,M,M,M,M,M,M,M,57.00,KPHX 231051Z 13007KT 10SM FEW008 SCT046 OVC070 14/12 A2995 RMK AO2 RAB0953E16 SLP132 P0000 T01390122 $,M
PHX,2025-11-23 11:51,-112.0116,33.4343,337.00,57.00,54.00,89.68,0.00,0.00,0.00,29.95,1013.50,10.00,M,FEW,SCT,OVC,M,800.00,4700.00,7500.00,M,M,M,M,M,M,M,M,57.00,KPHX 231151Z 00000KT 10SM FEW008 SCT047 OVC075 14/12 A2995 RMK AO2 SLP135 60001 70042 T01390122 10144 20139 51004 $,M
PHX,2025-11-23 12:51,-112.0116,33.4343,337.00,57.00,55.00,93.01,100.00,6.00,T,29.97,1014.10,8.00,M,FEW,SCT,BKN,OVC,800.00,4700.00,7000.00,13000.00,-RA,M,M,M,M,M,M,57.00,KPHX 231251Z 10006KT 8SM -RA FEW008 SCT047 BKN070 OVC130 14/13 A2997 RMK AO2 RAB1154E06B39 SLP141 P0000 T01390128 $,M
PHX,2025-11-23 13:36,-112.0116,33.4343,337.00,57.00,55.00,93.01,120.00,4.00,T,29.99,M,10.00,M,SCT,BKN,OVC,M,500.00,1500.00,2400.00,M,M,M,M,M,M,M,M,57.00,KPHX 231336Z 12004KT 10SM SCT005 BKN015 OVC024 14/13 A2999 RMK AO2 RAE03 P0000 T01390128 $,M
PHX,2025-11-23 13:51,-112.0116,33.4343,337.00,57.00,55.00,93.01,80.00,3.00,T,30.00,1014.90,10.00,M,SCT,BKN,OVC,M,800.00,2100.00,4300.00,M,M,M,M,M,M,M,M,57.00,KPHX 231351Z 08003KT 10SM SCT008 BKN021 OVC043 14/13 A3000 RMK AO2 RAE03 SLP149 P0000 T01390128 $,M
PHX,2025-11-23 14:23,-112.0116,33.4343,337.00,57.00,54.00,89.68,90.00,3.00,0.00,30.01,M,10.00,M,SCT,SCT,BKN,M,800.00,1500.00,3600.00,M,M,M,M,M,M,M,M,57.00,KPHX 231423Z 09003KT 10SM SCT008 SCT015 BKN036 14/12 A3001 RMK AO2 T01390122 $,M
PHX,2025-11-23 14:38,-112.0116,33.4343,337.00,57.00,54.00,89.68,90.00,3.00,0.00,30.02,M,10.00,M,SCT,BKN,BKN,M,800.00,1600.00,3600.00,M,M,M,M,M,M,M,M,57.00,KPHX 231438Z 09003KT 10SM SCT008 BKN016 BKN036 14/12 A3002 RMK AO2 BKN016 V SCT T01390122 $,M
PHX,2025-11-23 14:51,-112.0116,33.4343,337.00,57.00,54.00,89.68,110.00,4.00,0.00,30.02,1015.70,10.00,M,SCT,BKN,BKN,M,800.00,1600.00,3800.00,M,M,M,M,M,M,M,M,57.00,KPHX 231451Z 11004KT 10SM SCT008 BKN016 BKN038 14/12 A3002 RMK AO2 SLP157 BKN016 V SCT 60000 T01390122 53022 $,M
PHX,2025-11-23 15:10,-112.0116,33.4343,337.00,57.00,55.00,93.01,140.00,7.00,0.00,30.03,M,10.00,M,SCT,SCT,BKN,M,1000.00,1600.00,3800.00,M,M,M,M,M,M,M,M,57.00,KPHX 231510Z 14007KT 10SM SCT010 SCT016 BKN038 14/13 A3003 RMK AO2 SCT016 V BKN T01390128 $,M
PHX,2025-11-23 15:24,-112.0116,33.4343,337.00,57.00,54.00,89.68,150.00,6.00,0.00,30.03,M,10.00,M,FEW,SCT,BKN,M,800.00,1600.00,3800.00,M,M,M,M,M,M,M,M,57.00,KPHX 231524Z 15006KT 10SM FEW008 SCT016 BKN038 14/12 A3003 RMK AO2 SCT016 V BKN T01390122 $,M
PHX,2025-11-23 15:51,-112.0116,33.4343,337.00,58.00,54.00,86.51,150.00,6.00,0.00,30.03,1016.40,10.00,M,FEW,SCT,BKN,M,800.00,2800.00,4000.00,M,M,M,M,M,M,M,M,58.00,KPHX 231551Z 15006KT 10SM FEW008 SCT028 BKN040 14/12 A3003 RMK AO2 SLP164 T01440122 $,M
PHX,2025-11-23 16:51,-112.0116,33.4343,337.00,59.00,54.00,83.47,170.00,3.00,0.00,30.06,1017.20,10.00,M,SCT,BKN,BKN,M,1800.00,3600.00,6000.00,M,M,M,M,M,M,M,M,59.00,KPHX 231651Z 17003KT 10SM SCT018 BKN036 BKN060 15/12 A3006 RMK AO2 SLP172 T01500122 $,M
PHX,2025-11-23 17:51,-112.0116,33.4343,337.00,59.00,54.00,83.47,M,3.00,0.00,30.07,1017.40,10.00,M,SCT,BKN,BKN,M,2100.00,3600.00,6000.00,M,M,M,M,M,M,M,M,59.00,KPHX 231751Z VRB03KT 10SM SCT021 BKN036 BKN060 15/12 A3007 RMK AO2 SLP174 60000 T01500122 10156 20139 51015 $,M
PHX,2025-11-23 18:51,-112.0116,33.4343,337.00,61.00,53.00,74.94,0.00,0.00,0.00,30.06,1017.00,10.00,M,SCT,BKN,BKN,M,2700.00,4100.00,6500.00,M,M,M,M,M,M,M,M,61.00,KPHX 231851Z 00000KT 10SM SCT027 BKN041 BKN065 16/12 A3006 RMK AO2 SLP170 T01610117 $,M
PHX,2025-11-23 19:51,-112.0116,33.4343,337.00,62.00,53.00,72.34,0.00,0.00,0.00,30.03,1016.30,10.00,M,SCT,BKN,BKN,M,3200.00,4100.00,6500.00,M,M,M,M,M,M,M,M,62.00,KPHX 231951Z 00000KT 10SM SCT032 BKN041 BKN065 17/12 A3003 RMK AO2 SLP163 T01670117 $,M
PHX,2025-11-23 20:51,-112.0116,33.4343,337.00,63.00,51.00,64.87,M,4.00,0.00,30.04,1016.40,10.00,M,SCT,BKN,BKN,M,3600.00,4500.00,7000.00,M,M,M,M,M,M,M,M,63.00,KPHX 232051Z VRB04KT 10SM SCT036 BKN045 BKN070 17/11 A3004 RMK AO2 SLP164 T01720106 55009 $,M
PHX,2025-11-23 21:51,-112.0116,33.4343,337.00,64.00,50.00,60.35,190.00,3.00,0.00,30.04,1016.30,10.00,M,SCT,BKN,BKN,M,3600.00,5000.00,7000.00,M,M,M,M,M,M,M,M,64.00,KPHX 232151Z 19003KT 10SM SCT036 BKN050 BKN070 18/10 A3004 RMK AO2 SLP163 T01780100 $,M
PHX,2025-11-23 22:51,-112.0116,33.4343,337.00,64.00,50.00,60.35,0.00,0.00,0.00,30.05,1016.70,10.00,M,FEW,SCT,BKN,M,3600.00,4800.00,7000.00,M,M,M,M,M,M,M,M,64.00,KPHX 232251Z 00000KT 10SM FEW036 SCT048 BKN070 18/10 A3005 RMK AO2 SLP167 T01780100 $,M
PHX,2025-11-23 23:51,-112.0116,33.4343,337.00,64.00,49.00,58.15,0.00,0.00,0.00,30.06,1016.90,10.00,M,FEW,BKN,BKN,M,4800.00,6500.00,10000.00,M,M,M,M,M,M,M,M,64.00,KPHX 232351Z 00000KT 10SM FEW048 BKN065 BKN100 18/09 A3006 RMK AO2 SLP169 T01780094 10183 20150 53006 $,M
PHX,2025-11-24 00:51,-112.0116,33.4343,337.00,64.00,49.00,58.15,M,5.00,0.00,30.06,1017.20,10.00,M,FEW,SCT,BKN,M,5000.00,7000.00,9000.00,M,M,M,M,M,M,M,M,64.00,KPHX 240051Z VRB05KT 10SM FEW050 SCT070 BKN090 18/09 A3006 RMK AO2 SLP172 T01780094 $,M
PHX,2025-11-24 01:51,-112.0116,33.4343,337.00,63.00,50.00,62.51,340.00,5.00,0.00,30.08,1017.60,10.00,M,FEW,SCT,M,M,3800.00,8000.00,M,M,M,M,M,M,M,M,M,63.00,KPHX 240151Z 34005KT 10SM FEW038 SCT080 17/10 A3008 RMK AO2 SLP176 T01720100 $,M
PHX,2025-11-24 02:51,-112.0116,33.4343,337.00,62.00,52.00,69.72,350.00,6.00,0.00,30.08,1017.90,10.00,M,FEW,SCT,SCT,M,3500.00,6500.00,8000.00,M,M,M,M,M,M,M,M,62.00,KPHX 240251Z 35006KT 10SM FEW035 SCT065 SCT080 17/11 A3008 RMK AO2 SLP179 T01670111 51009 $,M
PHX,2025-11-24 03:51,-112.0116,33.4343,337.00,61.00,51.00,69.61,20.00,5.00,0.00,30.09,1018.20,10.00,M,FEW,FEW,SCT,M,3500.00,5500.00,8000.00,M,M,M,M,M,M,M,M,61.00,KPHX 240351Z 02005KT 10SM FEW035 FEW055 SCT080 16/11 A3009 RMK AO2 SLP182 T01610106 $,M
PHX,2025-11-24 04:51,-112.0116,33.4343,337.00,58.00,52.00,80.39,0.00,0.00,0.00,30.09,1018.30,10.00,M,FEW,FEW,M,M,5000.00,12000.00,M,M,M,M,M,M,M,M,M,58.00,KPHX 240451Z 00000KT 10SM FEW050 FEW120 14/11 A3009 RMK AO2 SLP183 T01440111 $,M
PHX,2025-11-24 05:51,-112.0116,33.4343,337.00,60.00,51.00,72.13,360.00,4.00,0.00,30.10,1018.60,10.00,M,FEW,FEW,M,M,6000.00,12000.00,M,M,M,M,M,M,M,M,M,60.00,KPHX 240551Z 36004KT 10SM FEW060 FEW120 16/11 A3010 RMK AO2 SLP186 T01560106 10183 20139 53007 $,M
PHX,2025-11-24 06:51,-112.0116,33.4343,337.00,57.00,54.00,89.68,220.00,3.00,0.00,30.10,1018.60,9.00,M,FEW,M,M,M,10000.00,M,M,M,M,M,M,M,M,M,M,57.00,KPHX 240651Z 22003KT 9SM FEW100 14/12 A3010 RMK AO2 SLP186 T01390122 401830139 $,M
PHX,2025-11-24 07:51,-112.0116,33.4343,337.00,57.00,52.00,83.34,0.00,0.00,0.00,30.10,1018.40,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,57.00,KPHX 240751Z 00000KT 10SM CLR 14/11 A3010 RMK AO2 SLP184 T01390111 $,M
PHX,2025-11-24 08:51,-112.0116,33.4343,337.00,55.00,53.00,92.95,0.00,0.00,0.00,30.10,1018.30,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,55.00,KPHX 240851Z 00000KT 10SM CLR 13/12 A3010 RMK AO2 SLP183 T01280117 57003 $,M
PHX,2025-11-24 09:51,-112.0116,33.4343,337.00,54.00,52.00,92.92,0.00,0.00,0.00,30.10,1018.60,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,54.00,KPHX 240951Z 00000KT 10SM CLR 12/11 A3010 RMK AO2 SLP186 T01220111 $,M
PHX,2025-11-24 10:51,-112.0116,33.4343,337.00,54.00,51.00,89.55,0.00,0.00,0.00,30.10,1018.60,10.00,M,FEW,FEW,FEW,M,900.00,1700.00,3000.00,M,M,M,M,M,M,M,M,54.00,KPHX 241051Z 00000KT 10SM FEW009 FEW017 FEW030 12/11 A3010 RMK AO2 SLP186 T01220106 $,M
PHX,2025-11-24 11:51,-112.0116,33.4343,337.00,53.00,51.00,92.89,0.00,0.00,0.00,30.09,1018.30,10.00,M,FEW,FEW,FEW,M,600.00,1300.00,3500.00,M,M,M,M,M,M,M,M,53.00,KPHX 241151Z 00000KT 10SM FEW006 FEW013 FEW035 12/11 A3009 RMK AO2 SLP183 T01170106 10156 20117 58000 $,M
PHX,2025-11-24 12:51,-112.0116,33.4343,337.00,52.00,50.00,92.86,110.00,5.00,0.00,30.10,1018.60,10.00,M,FEW,FEW,FEW,M,500.00,2300.00,3500.00,M,M,M,M,M,M,M,M,52.00,KPHX 241251Z 11005KT 10SM FEW005 FEW023 FEW035 11/10 A3010 RMK AO2 SLP186 T01110100 $,M
PHX,2025-11-24 13:51,-112.0116,33.4343,337.00,52.00,50.00,92.86,0.00,0.00,0.00,30.11,1018.80,10.00,M,FEW,FEW,FEW,M,500.00,2300.00,3500.00,M,M,M,M,M,M,M,M,52.00,KPHX 241351Z 00000KT 10SM FEW005 FEW023 FEW035 11/10 A3011 RMK AO2 SLP188 T01110100,M
PHX,2025-11-24 14:51,-112.0116,33.4343,337.00,54.00,49.00,83.13,0.00,0.00,0.00,30.13,1019.50,10.00,M,FEW,FEW,M,M,500.00,2300.00,M,M,M,M,M,M,M,M,M,54.00,KPHX 241451Z 00000KT 10SM FEW005 FEW023 12/09 A3013 RMK AO2 SLP195 FU VC W T01220094 53010,M
PHX,2025-11-24 15:51,-112.0116,33.4343,337.00,56.00,51.00,83.27,0.00,0.00,0.00,30.14,1019.80,10.00,M,FEW,FEW,M,M,500.00,2300.00,M,M,M,M,M,M,M,M,M,56.00,KPHX 241551Z 00000KT 10SM FEW005 FEW023 13/11 A3014 RMK AO2 SLP198 FU VC W T01330106,M
PHX,2025-11-24 16:51,-112.0116,33.4343,337.00,58.00,51.00,77.47,130.00,3.00,0.00,30.15,1020.50,10.00,M,FEW,FEW,FEW,M,500.00,1700.00,5000.00,M,M,M,M,M,M,M,M,58.00,KPHX 241651Z 13003KT 10SM FEW005 FEW017 FEW050 14/11 A3015 RMK AO2 SLP205 FU VC W T01440106,M
PHX,2025-11-24 17:51,-112.0116,33.4343,337.00,62.00,51.00,67.19,120.00,4.00,0.00,30.15,1020.20,10.00,M,FEW,FEW,FEW,M,500.00,1700.00,5000.00,M,M,M,M,M,M,M,M,62.00,KPHX 241751Z 12004KT 10SM FEW005 FEW017 FEW050 17/11 A3015 RMK AO2 SLP202 FU VC W T01670106 10167 20111 50008,M
PHX,2025-11-24 18:51,-112.0116,33.4343,337.00,63.00,51.00,64.87,0.00,0.00,0.00,30.13,1019.40,10.00,M,FEW,FEW,FEW,M,500.00,1700.00,5000.00,M,M,M,M,M,M,M,M,63.00,KPHX 241851Z 00000KT 10SM FEW005 FEW017 FEW050 17/11 A3013 RMK AO2 SLP194 FU VC W T01720106,M
PHX,2025-11-24 19:51,-112.0116,33.4343,337.00,66.00,50.00,56.29,0.00,0.00,0.00,30.09,1018.20,10.00,M,FEW,FEW,FEW,M,2000.00,5000.00,8000.00,M,M,M,M,M,M,M,M,66.00,KPHX 241951Z 00000KT 10SM FEW020 FEW050 FEW080 19/10 A3009 RMK AO2 SLP182 T01890100,M
PHX,2025-11-24 20:51,-112.0116,33.4343,337.00,67.00,50.00,54.38,M,3.00,0.00,30.07,1017.30,10.00,M,FEW,FEW,FEW,M,3500.00,6000.00,9000.00,M,M,M,M,M,M,M,M,67.00,KPHX 242051Z VRB03KT 10SM FEW035 FEW060 FEW090 19/10 A3007 RMK AO2 SLP173 T01940100 56028,M
PHX,2025-11-24 21:51,-112.0116,33.4343,337.00,68.00,49.00,50.62,M,3.00,0.00,30.05,1016.80,10.00,M,FEW,FEW,FEW,M,3500.00,6000.00,9000.00,M,M,M,M,M,M,M,M,68.00,KPHX 242151Z VRB03KT 10SM FEW035 FEW060 FEW090 20/09 A3005 RMK AO2 SLP168 T02000094,M
PHX,2025-11-24 22:51,-112.0116,33.4343,337.00,68.00,49.00,50.62,240.00,5.00,0.00,30.05,1016.70,10.00,M,FEW,FEW,FEW,M,3500.00,6000.00,25000.00,M,M,M,M,M,M,M,M,68.00,KPHX 242251Z 24005KT 10SM FEW035 FEW060 FEW250 20/09 A3005 RMK AO2 SLP167 T02000094,M
PHX,2025-11-24 23:51,-112.0116,33.4343,337.00,67.00,50.00,54.38,230.00,4.00,0.00,30.04,1016.60,10.00,M,FEW,FEW,M,M,5000.00,25000.00,M,M,M,M,M,M,M,M,M,67.00,KPHX 242351Z 23004KT 10SM FEW050 FEW250 19/10 A3004 RMK AO2 SLP166 T01940100 10206 20167 56008,M
PHX,2025-11-25 00:51,-112.0116,33.4343,337.00,66.00,50.00,56.29,250.00,4.00,0.00,30.05,1016.70,10.00,M,FEW,FEW,M,M,5000.00,25000.00,M,M,M,M,M,M,M,M,M,66.00,KPHX 250051Z 25004KT 10SM FEW050 FEW250 19/10 A3005 RMK AO2 SLP167 T01890100,M
PHX,2025-11-25 01:51,-112.0116,33.4343,337.00,63.00,52.00,67.31,240.00,3.00,0.00,30.05,1016.90,10.00,M,FEW,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,63.00,KPHX 250151Z 24003KT 10SM FEW250 17/11 A3005 RMK AO2 SLP169 T01720111,M
PHX,2025-11-25 02:51,-112.0116,33.4343,337.00,61.00,53.00,74.94,220.00,3.00,0.00,30.06,1017.20,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,61.00,KPHX 250251Z 22003KT 10SM CLR 16/12 A3006 RMK AO2 SLP172 T01610117 53005,M
PHX,2025-11-25 03:51,-112.0116,33.4343,337.00,61.00,52.00,72.23,0.00,0.00,0.00,30.07,1017.30,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,61.00,KPHX 250351Z 00000KT 10SM CLR 16/11 A3007 RMK AO2 SLP173 T01610111,M
PHX,2025-11-25 04:51,-112.0116,33.4343,337.00,60.00,55.00,83.54,0.00,0.00,0.00,30.07,1017.30,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,60.00,KPHX 250451Z 00000KT 10SM CLR 16/13 A3007 RMK AO2 SLP173 T01560128,M
PHX,2025-11-25 05:51,-112.0116,33.4343,337.00,59.00,54.00,83.47,100.00,5.00,0.00,30.07,1017.50,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,59.00,KPHX 250551Z 10005KT 10SM CLR 15/12 A3007 RMK AO2 SLP175 T01500122 10194 20150 52005,M
PHX,2025-11-25 06:51,-112.0116,33.4343,337.00,58.00,52.00,80.39,110.00,5.00,0.00,30.08,1017.70,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,58.00,KPHX 250651Z 11005KT 10SM CLR 14/11 A3008 RMK AO2 SLP177 T01440111 402060111,M
PHX,2025-11-25 07:51,-112.0116,33.4343,337.00,56.00,52.00,86.40,100.00,4.00,0.00,30.07,1017.40,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,56.00,KPHX 250751Z 10004KT 10SM CLR 13/11 A3007 RMK AO2 SLP174 T01330111,M
PHX,2025-11-25 08:51,-112.0116,33.4343,337.00,56.00,51.00,83.27,0.00,0.00,0.00,30.08,1017.60,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,56.00,KPHX 250851Z 00000KT 10SM CLR 13/11 A3008 RMK AO2 SLP176 T01330106 55000,M
PHX,2025-11-25 09:51,-112.0116,33.4343,337.00,55.00,51.00,86.35,110.00,3.00,0.00,30.08,1017.60,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,55.00,KPHX 250951Z 11003KT 10SM CLR 13/11 A3008 RMK AO2 SLP176 T01280106,M
PHX,2025-11-25 10:51,-112.0116,33.4343,337.00,54.00,51.00,89.55,100.00,4.00,0.00,30.06,1017.20,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,54.00,KPHX 251051Z 10004KT 10SM CLR 12/11 A3006 RMK AO2 SLP172 T01220106,M
PHX,2025-11-25 11:51,-112.0116,33.4343,337.00,53.00,50.00,89.51,0.00,0.00,0.00,30.08,1017.70,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,53.00,KPHX 251151Z 00000KT 10SM CLR 12/10 A3008 RMK AO2 SLP177 T01170100 10150 20117 53000,M
PHX,2025-11-25 12:51,-112.0116,33.4343,337.00,53.00,50.00,89.51,120.00,3.00,0.00,30.09,1018.00,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,53.00,KPHX 251251Z 12003KT 10SM CLR 12/10 A3009 RMK AO2 SLP180 T01170100,M
PHX,2025-11-25 13:51,-112.0116,33.4343,337.00,53.00,50.00,89.51,90.00,4.00,0.00,30.09,1018.20,10.00,M,FEW,M,M,M,10000.00,M,M,M,M,M,M,M,M,M,M,53.00,KPHX 251351Z 09004KT 10SM FEW100 12/10 A3009 RMK AO2 SLP182 T01170100,M
PHX,2025-11-25 14:51,-112.0116,33.4343,337.00,54.00,50.00,86.29,100.00,3.00,0.00,30.10,1018.60,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,54.00,KPHX 251451Z 10003KT 10SM CLR 12/10 A3010 RMK AO2 SLP186 T01220100 53008,M
PHX,2025-11-25 15:51,-112.0116,33.4343,337.00,58.00,49.00,71.92,100.00,6.00,0.00,30.12,1019.30,10.00,M,FEW,M,M,M,15000.00,M,M,M,M,M,M,M,M,M,M,58.00,KPHX 251551Z 10006KT 10SM FEW150 14/09 A3012 RMK AO2 SLP193 T01440094,M
PHX,2025-11-25 16:51,-112.0116,33.4343,337.00,60.00,49.00,66.96,80.00,5.00,0.00,30.14,1019.70,10.00,M,FEW,M,M,M,10000.00,M,M,M,M,M,M,M,M,M,M,60.00,KPHX 251651Z 08005KT 10SM FEW100 16/09 A3014 RMK AO2 SLP197 T01560094,M
PHX,2025-11-25 17:51,-112.0116,33.4343,337.00,64.00,50.00,60.35,140.00,4.00,0.00,30.13,1019.50,10.00,M,FEW,M,M,M,10000.00,M,M,M,M,M,M,M,M,M,M,64.00,KPHX 251751Z 14004KT 10SM FEW100 18/10 A3013 RMK AO2 SLP195 T01780100 10183 20111 50010,M
